Edition,Sport,NOC,Medal,vitoria por medalha,,
1984,Wrestling,KOR,Silver,1,,
1984,Wrestling,MEX,Silver,1,,
1984,Wrestling,ROU,Bronze,3,,
1984,Wrestling,ROU,Gold,2,,
1984,Wrestling,ROU,Silver,1,,
1984,Wrestling,SUI,Bronze,1,,
1984,Wrestling,SWE,Bronze,2,,
1984,Wrestling,SWE,Silver,2,,
1984,Wrestling,SYR,Silver,1,,
1984,Wrestling,TUR,Bronze,1,,
1984,Wrestling,USA,Bronze,1,,
1984,Wrestling,USA,Gold,9,,
1984,Wrestling,USA,Silver,3,,
1984,Wrestling,YUG,Bronze,2,,
1984,Wrestling,YUG,Gold,2,,
1984,Wrestling,YUG,Silver,1,,
1988,Aquatics,AUS,Bronze,1,,
1988,Aquatics,AUS,Gold,1,,
1988,Aquatics,AUS,Silver,1,,
1988,Aquatics,BUL,Bronze,1,,
1988,Aquatics,BUL,Gold,1,,
1988,Aquatics,BUL,Silver,1,,
1988,Aquatics,CAN,Bronze,4,,
1988,Aquatics,CAN,Gold,3,,
1988,Aquatics,CAN,Silver,4,,
1988,Aquatics,CHN,Bronze,2,,
1988,Aquatics,CHN,Gold,2,,
1988,Aquatics,CHN,Silver,6,,
1988,Aquatics,CRC,Silver,1,,
1988,Aquatics,DEN,Silver,1,,
1988,Aquatics,ESP,Bronze,1,,
1988,Aquatics,FRA,Bronze,2,,
1988,Aquatics,FRG,Bronze,4,,
1988,Aquatics,FRG,Gold,1,,
1988,Aquatics,FRG,Silver,1,,
1988,Aquatics,GBR,Bronze,1,,
1988,Aquatics,GBR,Gold,1,,
1988,Aquatics,GBR,Silver,1,,
1988,Aquatics,GDR,Bronze,12,,
1988,Aquatics,GDR,Gold,17,,
1988,Aquatics,GDR,Silver,11,,
1988,Aquatics,HUN,Gold,4,,
1988,Aquatics,HUN,Silver,2,,
1988,Aquatics,ITA,Bronze,1,,
1988,Aquatics,JPN,Bronze,3,,
1988,Aquatics,JPN,Gold,1,,
1988,Aquatics,MEX,Bronze,1,,
1988,Aquatics,NED,Silver,4,,
1988,Aquatics,NZL,Bronze,2,,
1988,Aquatics,POL,Bronze,1,,
1988,Aquatics,ROU,Bronze,1,,
1988,Aquatics,ROU,Silver,1,,
1988,Aquatics,SUR,Gold,1,,
1988,Aquatics,SWE,Silver,1,,
1988,Aquatics,URS,Bronze,21,,
1988,Aquatics,URS,Gold,2,,
1988,Aquatics,URS,Silver,5,,
1988,Aquatics,USA,Bronze,9,,
1988,Aquatics,USA,Gold,19,,
1988,Aquatics,USA,Silver,29,,
1988,Aquatics,YUG,Gold,13,,
1988,Archery,GBR,Bronze,3,,
1988,Archery,INA,Silver,3,,
1988,Archery,KOR,Bronze,1,,
1988,Archery,KOR,Gold,7,,
1988,Archery,KOR,Silver,2,,
1988,Archery,URS,Bronze,1,,
1988,Archery,USA,Bronze,3,,
1988,Archery,USA,Gold,1,,
1988,Archery,USA,Silver,3,,
1988,Athletics,AUS,Gold,1,,
1988,Athletics,AUS,Silver,1,,
1988,Athletics,BRA,Bronze,1,,
1988,Athletics,BRA,Silver,1,,
1988,Athletics,BUL,Bronze,1,,
1988,Athletics,BUL,Gold,2,,
1988,Athletics,BUL,Silver,1,,
1988,Athletics,CAN,Bronze,1,,
1988,Athletics,CHN,Bronze,1,,
1988,Athletics,DJI,Bronze,1,,
1988,Athletics,FIN,Bronze,1,,
1988,Athletics,FIN,Gold,1,,
1988,Athletics,FRA,Bronze,4,,
1988,Athletics,FRG,Bronze,6,,
1988,Athletics,FRG,Silver,1,,
1988,Athletics,GBR,Bronze,2,,
1988,Athletics,GBR,Silver,9,,
1988,Athletics,GDR,Bronze,13,,
1988,Athletics,GDR,Gold,6,,
1988,Athletics,GDR,Silver,14,,
1988,Athletics,ITA,Bronze,1,,
1988,Athletics,ITA,Gold,1,,
1988,Athletics,ITA,Silver,1,,
1988,Athletics,JAM,Silver,5,,
1988,Athletics,KEN,Bronze,1,,
1988,Athletics,KEN,Gold,4,,
1988,Athletics,KEN,Silver,2,,
1988,Athletics,MAR,Bronze,1,,
1988,Athletics,MAR,Gold,1,,
1988,Athletics,POR,Gold,1,,
1988,Athletics,ROU,Gold,1,,
1988,Athletics,ROU,Silver,1,,
1988,Athletics,SEN,Silver,1,,
1988,Athletics,SUI,Bronze,1,,
1988,Athletics,SWE,Bronze,1,,
1988,Athletics,TCH,Gold,1,,
1988,Athletics,TCH,Silver,1,,
1988,Athletics,URS,Bronze,13,,
1988,Athletics,URS,Gold,16,,
1988,Athletics,URS,Silver,6,,
1988,Athletics,USA,Bronze,6,,
1988,Athletics,USA,Gold,19,,
1988,Athletics,USA,Silver,10,,
1988,Basketball,URS,Bronze,12,,
1988,Basketball,URS,Gold,12,,
1988,Basketball,USA,Bronze,12,,
1988,Basketball,USA,Gold,12,,
1988,Basketball,YUG,Silver,24,,
1988,Boxing,AUS,Silver,1,,
1988,Boxing,BUL,Gold,1,,
1988,Boxing,BUL,Silver,1,,
1988,Boxing,CAN,Bronze,1,,
1988,Boxing,CAN,Gold,1,,
1988,Boxing,CAN,Silver,1,,
1988,Boxing,COL,Bronze,1,,
1988,Boxing,FRA,Silver,1,,
1988,Boxing,FRG,Bronze,1,,
1988,Boxing,GBR,Bronze,1,,
1988,Boxing,GDR,Gold,2,,
1988,Boxing,GDR,Silver,1,,
1988,Boxing,HUN,Bronze,1,,
1988,Boxing,ITA,Gold,1,,
1988,Boxing,KEN,Bronze,1,,
1988,Boxing,KEN,Gold,1,,
1988,Boxing,KOR,Bronze,1,,
1988,Boxing,KOR,Gold,2,,
1988,Boxing,KOR,Silver,1,,
1988,Boxing,MAR,Bronze,1,,
1988,Boxing,MEX,Bronze,1,,
1988,Boxing,MGL,Bronze,1,,
1988,Boxing,NED,Bronze,1,,
1988,Boxing,PAK,Bronze,1,,
1988,Boxing,PHI,Bronze,1,,
1988,Boxing,POL,Bronze,4,,
1988,Boxing,ROU,Silver,1,,
1988,Boxing,SWE,Bronze,1,,
1988,Boxing,SWE,Silver,1,,
1988,Boxing,THA,Bronze,1,,
1988,Boxing,URS,Bronze,2,,
1988,Boxing,URS,Gold,1,,
1988,Boxing,URS,Silver,1,,
1988,Boxing,USA,Bronze,2,,
1988,Boxing,USA,Gold,3,,
1988,Boxing,USA,Silver,3,,
1988,Boxing,YUG,Bronze,1,,
1988,Canoe / Kayak,AUS,Bronze,2,,
1988,Canoe / Kayak,AUS,Silver,1,,
1988,Canoe / Kayak,BUL,Bronze,6,,
1988,Canoe / Kayak,BUL,Gold,1,,
1988,Canoe / Kayak,BUL,Silver,2,,
1988,Canoe / Kayak,FRA,Bronze,2,,
1988,Canoe / Kayak,GDR,Bronze,5,,
1988,Canoe / Kayak,GDR,Gold,7,,
1988,Canoe / Kayak,GDR,Silver,5,,
1988,Canoe / Kayak,HUN,Bronze,2,,
1988,Canoe / Kayak,HUN,Gold,5,,
1988,Canoe / Kayak,HUN,Silver,4,,
1988,Canoe / Kayak,NED,Bronze,2,,
1988,Canoe / Kayak,NZL,Bronze,1,,
1988,Canoe / Kayak,NZL,Gold,2,,
1988,Canoe / Kayak,NZL,Silver,2,,
1988,Canoe / Kayak,POL,Bronze,3,,
1988,Canoe / Kayak,POL,Silver,2,,
1988,Canoe / Kayak,URS,Gold,5,,
1988,Canoe / Kayak,URS,Silver,7,,
1988,Canoe / Kayak,USA,Gold,3,,
1988,Cycling,AUS,Bronze,5,,
1988,Cycling,AUS,Silver,2,,
1988,Cycling,DEN,Gold,1,,
1988,Cycling,FRG,Bronze,2,,
1988,Cycling,FRG,Silver,2,,
1988,Cycling,GDR,Bronze,1,,
1988,Cycling,GDR,Gold,6,,
1988,Cycling,GDR,Silver,5,,
1988,Cycling,NED,Gold,1,,
1988,Cycling,NED,Silver,1,,
1988,Cycling,POL,Silver,4,,
1988,Cycling,SWE,Bronze,4,,
1988,Cycling,URS,Bronze,2,,
1988,Cycling,URS,Gold,7,,
1988,Cycling,URS,Silver,1,,
1988,Cycling,USA,Bronze,1,,
1988,Equestrian,CAN,Bronze,4,,
1988,Equestrian,FRA,Bronze,4,,
1988,Equestrian,FRA,Gold,1,,
1988,Equestrian,FRA,Silver,1,,
1988,Equestrian,FRG,Bronze,1,,
1988,Equestrian,FRG,Gold,13,,
1988,Equestrian,GBR,Bronze,1,,
1988,Equestrian,GBR,Silver,5,,
1988,Equestrian,NZL,Bronze,4,,
1988,Equestrian,NZL,Gold,1,,
1988,Equestrian,SUI,Bronze,1,,
1988,Equestrian,SUI,Silver,4,,
1988,Equestrian,USA,Silver,5,,
1988,Fencing,FRA,Gold,6,,
1988,Fencing,FRA,Silver,1,,
1988,Fencing,FRG,Bronze,1,,
1988,Fencing,FRG,Gold,7,,
1988,Fencing,FRG,Silver,11,,
1988,Fencing,GDR,Silver,1,,
1988,Fencing,HUN,Bronze,10,,
1988,Fencing,HUN,Gold,5,,
1988,Fencing,ITA,Bronze,6,,
1988,Fencing,ITA,Gold,1,,
1988,Fencing,ITA,Silver,5,,
1988,Fencing,POL,Silver,1,,
1988,Fencing,URS,Bronze,7,,
1988,Fencing,URS,Gold,5,,
1988,Fencing,URS,Silver,5,,
1988,Football,BRA,Silver,21,,
1988,Football,FRG,Bronze,20,,
1988,Football,URS,Gold,20,,
1988,Gymnastics,BUL,Bronze,1,,
1988,Gymnastics,BUL,Gold,1,,
1988,Gymnastics,BUL,Silver,1,,
1988,Gymnastics,CHN,Bronze,1,,
1988,Gymnastics,CHN,Gold,1,,
1988,Gymnastics,GDR,Bronze,9,,
1988,Gymnastics,GDR,Gold,1,,
1988,Gymnastics,GDR,Silver,8,,
1988,Gymnastics,HUN,Gold,1,,
1988,Gymnastics,JPN,Bronze,7,,
1988,Gymnastics,KOR,Bronze,1,,
1988,Gymnastics,ROU,Bronze,3,,
1988,Gymnastics,ROU,Gold,3,,
1988,Gymnastics,ROU,Silver,8,,
1988,Gymnastics,URS,Bronze,4,,
1988,Gymnastics,URS,Gold,22,,
1988,Gymnastics,URS,Silver,5,,
1988,Gymnastics,USA,Bronze,1,,
1988,Handball,KOR,Gold,12,,
1988,Handball,KOR,Silver,13,,
1988,Handball,NOR,Silver,15,,
1988,Handball,URS,Bronze,15,,
1988,Handball,URS,Gold,14,,
1988,Handball,YUG,Bronze,15,,
1988,Hockey,AUS,Gold,16,,
1988,Hockey,FRG,Silver,16,,
1988,Hockey,GBR,Gold,16,,
1988,Hockey,KOR,Silver,16,,
1988,Hockey,NED,Bronze,32,,
1988,Judo,AUT,Gold,1,,
1988,Judo,BEL,Bronze,1,,
1988,Judo,BRA,Gold,1,,
1988,Judo,FRA,Bronze,1,,
1988,Judo,FRA,Gold,1,,
1988,Judo,FRG,Silver,2,,
1988,Judo,GBR,Bronze,1,,
1988,Judo,GDR,Bronze,1,,
1988,Judo,GDR,Silver,2,,
1988,Judo,JPN,Bronze,3,,
1988,Judo,JPN,Gold,1,,
1988,Judo,KOR,Bronze,1,,
1988,Judo,KOR,Gold,2,,
1988,Judo,NED,Bronze,1,,
1988,Judo,POL,Gold,1,,
1988,Judo,POL,Silver,1,,
1988,Judo,URS,Bronze,4,,
1988,Judo,URS,Silver,1,,
1988,Judo,USA,Bronze,1,,
1988,Judo,USA,Silver,1,,
1988,Modern Pentathlon,GBR,Bronze,3,,
1988,Modern Pentathlon,HUN,Gold,4,,
1988,Modern Pentathlon,ITA,Silver,4,,
1988,Modern Pentathlon,URS,Bronze,1,,
1988,Rowing,BUL,Bronze,3,,
1988,Rowing,BUL,Silver,2,,
1988,Rowing,CHN,Bronze,9,,
1988,Rowing,CHN,Silver,5,,
1988,Rowing,FRG,Bronze,4,,
1988,Rowing,FRG,Gold,9,,
1988,Rowing,FRG,Silver,1,,
1988,Rowing,GBR,Bronze,3,,
1988,Rowing,GBR,Gold,2,,
1988,Rowing,GDR,Bronze,4,,
1988,Rowing,GDR,Gold,31,,
1988,Rowing,GDR,Silver,3,,
1988,Rowing,ITA,Gold,7,,
1988,Rowing,NED,Gold,2,,
1988,Rowing,NOR,Silver,4,,
1988,Rowing,NZL,Bronze,8,,
1988,Rowing,ROU,Bronze,9,,
1988,Rowing,ROU,Gold,2,,
1988,Rowing,ROU,Silver,18,,
1988,Rowing,SUI,Silver,2,,
1988,Rowing,URS,Bronze,2,,
1988,Rowing,URS,Silver,13,,
1988,Rowing,USA,Bronze,9,,
1988,Rowing,USA,Silver,5,,
1988,Rowing,YUG,Bronze,2,,
1988,Sailing,AHO,Silver,1,,
1988,Sailing,BRA,Bronze,4,,
1988,Sailing,CAN,Bronze,2,,
1988,Sailing,DEN,Bronze,3,,
1988,Sailing,DEN,Gold,2,,
1988,Sailing,ESP,Gold,1,,
1988,Sailing,FRA,Gold,4,,
1988,Sailing,GBR,Gold,2,,
1988,Sailing,GDR,Gold,3,,
1988,Sailing,ISV,Silver,1,,
1988,Sailing,NOR,Silver,2,,
1988,Sailing,NZL,Bronze,1,,
1988,Sailing,NZL,Gold,1,,
1988,Sailing,NZL,Silver,2,,
1988,Sailing,SWE,Silver,2,,
1988,Sailing,URS,Bronze,2,,
1988,Sailing,URS,Silver,2,,
1988,Sailing,USA,Bronze,3,,
1988,Sailing,USA,Gold,2,,
1988,Sailing,USA,Silver,5,,
1988,Shooting,BEL,Bronze,1,,
1988,Shooting,BUL,Gold,1,,
1988,Shooting,BUL,Silver,1,,
1988,Shooting,CHI,Silver,1,,
1988,Shooting,CHN,Bronze,1,,
1988,Shooting,CHN,Silver,1,,
1988,Shooting,ESP,Bronze,1,,
1988,Shooting,FRA,Silver,1,,
1988,Shooting,FRG,Bronze,1,,
1988,Shooting,FRG,Gold,1,,
1988,Shooting,FRG,Silver,1,,
1988,Shooting,GBR,Gold,1,,
1988,Shooting,GBR,Silver,1,,
1988,Shooting,GDR,Gold,1,,
1988,Shooting,GDR,Silver,1,,
1988,Shooting,HUN,Bronze,2,,
1988,Shooting,JPN,Silver,1,,
1988,Shooting,KOR,Silver,1,,
1988,Shooting,NOR,Gold,1,,
1988,Shooting,ROU,Gold,1,,
1988,Shooting,SWE,Silver,1,,
1988,Shooting,TCH,Gold,1,,
1988,Shooting,TCH,Silver,1,,
1988,Shooting,URS,Bronze,6,,
1988,Shooting,URS,Gold,4,,
1988,Shooting,URS,Silver,1,,
1988,Shooting,USA,Silver,1,,
1988,Shooting,YUG,Bronze,1,,
1988,Shooting,YUG,Gold,2,,
1988,Table Tennis,CHN,Bronze,1,,
1988,Table Tennis,CHN,Gold,3,,
1988,Table Tennis,CHN,Silver,3,,
1988,Table Tennis,KOR,Bronze,2,,
1988,Table Tennis,KOR,Gold,3,,
1988,Table Tennis,KOR,Silver,1,,
1988,Table Tennis,SWE,Bronze,1,,
1988,Table Tennis,YUG,Bronze,2,,
1988,Table Tennis,YUG,Silver,2,,
1988,Tennis,ARG,Silver,1,,
1988,Tennis,AUS,Bronze,2,,
1988,Tennis,BUL,Bronze,1,,
1988,Tennis,ESP,Silver,2,,
1988,Tennis,FRG,Bronze,2,,
1988,Tennis,FRG,Gold,1,,
1988,Tennis,SWE,Bronze,3,,
1988,Tennis,TCH,Bronze,2,,
1988,Tennis,TCH,Gold,1,,
1988,Tennis,TCH,Silver,2,,
1988,Tennis,USA,Bronze,2,,
1988,Tennis,USA,Gold,4,,
1988,Tennis,USA,Silver,1,,
1988,Volleyball,ARG,Bronze,12,,
1988,Volleyball,CHN,Bronze,12,,
1988,Volleyball,PER,Silver,12,,
1988,Volleyball,URS,Gold,12,,
1988,Volleyball,URS,Silver,12,,
1988,Volleyball,USA,Gold,12,,
1988,Weightlifting,BUL,Bronze,1,,
1988,Weightlifting,BUL,Gold,2,,
1988,Weightlifting,BUL,Silver,1,,
1988,Weightlifting,CHN,Bronze,4,,
1988,Weightlifting,CHN,Silver,1,,
1988,Weightlifting,FRG,Bronze,2,,
1988,Weightlifting,FRG,Silver,1,,
1988,Weightlifting,GDR,Bronze,1,,
1988,Weightlifting,GDR,Gold,1,,
1988,Weightlifting,GDR,Silver,1,,
1988,Weightlifting,HUN,Silver,2,,
1988,Weightlifting,KOR,Bronze,1,,
1988,Weightlifting,KOR,Silver,1,,
1988,Weightlifting,POL,Bronze,1,,
1988,Weightlifting,ROU,Silver,1,,
1988,Weightlifting,TUR,Gold,1,,
1988,Weightlifting,URS,Gold,6,,
1988,Weightlifting,URS,Silver,2,,
1988,Wrestling,BUL,Bronze,3,,
1988,Wrestling,BUL,Gold,1,,
1988,Wrestling,BUL,Silver,4,,
1988,Wrestling,FIN,Bronze,1,,
1988,Wrestling,FIN,Silver,1,,
1988,Wrestling,FRG,Silver,1,,
1988,Wrestling,GDR,Bronze,1,,
1988,Wrestling,GRE,Bronze,1,,
1988,Wrestling,HUN,Gold,1,,
1988,Wrestling,HUN,Silver,1,,
1988,Wrestling,IRI,Silver,1,,
1988,Wrestling,ITA,Gold,1,,
1988,Wrestling,JPN,Gold,2,,
1988,Wrestling,JPN,Silver,2,,
1988,Wrestling,KOR,Bronze,5,,
1988,Wrestling,KOR,Gold,2,,
1988,Wrestling,KOR,Silver,2,,
1988,Wrestling,NOR,Gold,1,,
1988,Wrestling,POL,Bronze,1,,
1988,Wrestling,POL,Gold,1,,
1988,Wrestling,POL,Silver,1,,
1988,Wrestling,ROU,Gold,1,,
1988,Wrestling,SWE,Bronze,1,,
1988,Wrestling,TCH,Bronze,1,,
1988,Wrestling,TUR,Silver,1,,
1988,Wrestling,URS,Bronze,3,,
1988,Wrestling,URS,Gold,8,,
1988,Wrestling,URS,Silver,4,,
1988,Wrestling,USA,Bronze,3,,
1988,Wrestling,USA,Gold,2,,
1988,Wrestling,USA,Silver,1,,
1988,Wrestling,YUG,Silver,1,,
1992,Aquatics,AUS,Bronze,5,,
1992,Aquatics,AUS,Gold,1,,
1992,Aquatics,AUS,Silver,3,,
1992,Aquatics,BRA,Silver,1,,
1992,Aquatics,CAN,Bronze,5,,
1992,Aquatics,CAN,Gold,2,,
1992,Aquatics,CAN,Silver,2,,
1992,Aquatics,CHN,Bronze,1,,
1992,Aquatics,CHN,Gold,7,,
1992,Aquatics,CHN,Silver,10,,
1992,Aquatics,ESP,Gold,1,,
1992,Aquatics,ESP,Silver,13,,
1992,Aquatics,EUN,Bronze,18,,
1992,Aquatics,EUN,Gold,11,,
1992,Aquatics,EUN,Silver,16,,
1992,Aquatics,FIN,Bronze,1,,
1992,Aquatics,FRA,Bronze,3,,
1992,Aquatics,GBR,Bronze,1,,
1992,Aquatics,GER,Bronze,18,,
1992,Aquatics,GER,Gold,1,,
1992,Aquatics,GER,Silver,9,,
1992,Aquatics,HUN,Bronze,1,,
1992,Aquatics,HUN,Gold,5,,
1992,Aquatics,HUN,Silver,3,,
1992,Aquatics,ITA,Bronze,2,,
1992,Aquatics,ITA,Gold,13,,
1992,Aquatics,JPN,Bronze,3,,
1992,Aquatics,JPN,Gold,1,,
1992,Aquatics,NZL,Silver,1,,
1992,Aquatics,POL,Silver,1,,
1992,Aquatics,SUR,Bronze,1,,
1992,Aquatics,SWE,Bronze,1,,
1992,Aquatics,SWE,Silver,5,,
1992,Aquatics,USA,Bronze,13,,
1992,Aquatics,USA,Gold,39,,
1992,Aquatics,USA,Silver,10,,
1992,Archery,CHN,Silver,3,,
1992,Archery,ESP,Gold,3,,
1992,Archery,EUN,Bronze,4,,
1992,Archery,FIN,Silver,3,,
1992,Archery,FRA,Gold,1,,
1992,Archery,GBR,Bronze,4,,
1992,Archery,KOR,Gold,4,,
1992,Archery,KOR,Silver,2,,
1992,Athletics,ALG,Gold,1,,
1992,Athletics,AUS,Bronze,2,,
1992,Athletics,BAH,Bronze,1,,
1992,Athletics,BUL,Bronze,1,,
1992,Athletics,BUL,Silver,1,,
1992,Athletics,CAN,Bronze,1,,
1992,Athletics,CAN,Gold,1,,
1992,Athletics,CAN,Silver,1,,
1992,Athletics,CHN,Bronze,2,,
1992,Athletics,CHN,Gold,1,,
1992,Athletics,CHN,Silver,1,,
1992,Athletics,COL,Bronze,1,,
1992,Athletics,CUB,Bronze,7,,
1992,Athletics,CUB,Gold,2,,
1992,Athletics,CUB,Silver,4,,
1992,Athletics,ESP,Bronze,1,,
1992,Athletics,ESP,Gold,2,,
1992,Athletics,ESP,Silver,1,,
1992,Athletics,ETH,Bronze,2,,
1992,Athletics,ETH,Gold,1,,
1992,Athletics,EUN,Bronze,3,,
1992,Athletics,EUN,Gold,12,,
1992,Athletics,EUN,Silver,14,,
1992,Athletics,FIN,Silver,1,,
1992,Athletics,FRA,Gold,1,,
1992,Athletics,GBR,Bronze,12,,
1992,Athletics,GBR,Gold,2,,
1992,Athletics,GER,Bronze,5,,
1992,Athletics,GER,Gold,4,,
1992,Athletics,GER,Silver,1,,
1992,Athletics,GRE,Gold,1,,
1992,Athletics,ITA,Bronze,1,,
1992,Athletics,JAM,Bronze,1,,
1992,Athletics,JAM,Silver,3,,
1992,Athletics,JPN,Silver,2,,
1992,Athletics,KEN,Bronze,2,,
1992,Athletics,KEN,Gold,2,,
1992,Athletics,KEN,Silver,4,,
1992,Athletics,KOR,Gold,1,,
1992,Athletics,LTU,Gold,1,,
1992,Athletics,MAR,Gold,1,,
1992,Athletics,MAR,Silver,1,,
1992,Athletics,MEX,Silver,1,,
1992,Athletics,NAM,Silver,2,,
1992,Athletics,NED,Gold,1,,
1992,Athletics,NGR,Bronze,4,,
1992,Athletics,NGR,Silver,5,,
1992,Athletics,NZL,Bronze,1,,
1992,Athletics,POL,Bronze,1,,
1992,Athletics,QAT,Bronze,1,,
1992,Athletics,ROU,Silver,1,,
1992,Athletics,RSA,Silver,1,,
1992,Athletics,SWE,Silver,1,,
1992,Athletics,TCH,Gold,2,,
1992,Athletics,USA,Bronze,10,,
1992,Athletics,USA,Gold,25,,
1992,Athletics,USA,Silver,13,,
1992,Badminton,CHN,Bronze,6,,
1992,Badminton,CHN,Silver,2,,
1992,Badminton,DEN,Bronze,1,,
1992,Badminton,INA,Bronze,1,,
1992,Badminton,INA,Gold,2,,
1992,Badminton,INA,Silver,3,,
1992,Badminton,KOR,Bronze,2,,
1992,Badminton,KOR,Gold,4,,
1992,Badminton,KOR,Silver,1,,
1992,Badminton,MAS,Bronze,2,,
1992,Baseball,CUB,Gold,20,,
1992,Baseball,JPN,Bronze,20,,
1992,Baseball,TPE,Silver,20,,
1992,Basketball,CHN,Silver,12,,
1992,Basketball,CRO,Silver,12,,
1992,Basketball,EUN,Gold,12,,
1992,Basketball,LTU,Bronze,12,,
1992,Basketball,USA,Bronze,12,,
1992,Basketball,USA,Gold,12,,
1992,Boxing,ALG,Bronze,1,,
1992,Boxing,BUL,Bronze,1,,
1992,Boxing,BUL,Silver,1,,
1992,Boxing,CAN,Bronze,1,,
1992,Boxing,CAN,Silver,1,,
1992,Boxing,CUB,Gold,7,,
1992,Boxing,CUB,Silver,2,,
1992,Boxing,DEN,Bronze,1,,
1992,Boxing,ESP,Silver,1,,
1992,Boxing,EUN,Bronze,1,,
1992,Boxing,EUN,Silver,1,,
1992,Boxing,FIN,Bronze,1,,
1992,Boxing,GBR,Bronze,1,,
1992,Boxing,GER,Bronze,1,,
1992,Boxing,GER,Gold,2,,
1992,Boxing,GER,Silver,1,,
1992,Boxing,HUN,Bronze,3,,
1992,Boxing,IRL,Gold,1,,
1992,Boxing,IRL,Silver,1,,
1992,Boxing,KOR,Bronze,2,,
1992,Boxing,MAR,Bronze,1,,
1992,Boxing,MGL,Bronze,1,,
1992,Boxing,NED,Bronze,1,,
1992,Boxing,NED,Silver,1,,
1992,Boxing,NGR,Silver,2,,
1992,Boxing,NZL,Bronze,1,,
1992,Boxing,PHI,Bronze,1,,
1992,Boxing,POL,Bronze,1,,
1992,Boxing,PRK,Bronze,1,,
1992,Boxing,PRK,Gold,1,,
1992,Boxing,PUR,Bronze,1,,
1992,Boxing,ROU,Bronze,1,,
1992,Boxing,THA,Bronze,1,,
1992,Boxing,USA,Bronze,1,,
1992,Boxing,USA,Gold,1,,
1992,Boxing,USA,Silver,1,,
1992,Canoe / Kayak,AUS,Bronze,4,,
1992,Canoe / Kayak,AUS,Gold,1,,
1992,Canoe / Kayak,AUS,Silver,1,,
1992,Canoe / Kayak,BUL,Bronze,2,,
1992,Canoe / Kayak,BUL,Gold,2,,
1992,Canoe / Kayak,DEN,Silver,2,,
1992,Canoe / Kayak,EUN,Gold,2,,
1992,Canoe / Kayak,EUN,Silver,1,,
1992,Canoe / Kayak,FIN,Gold,1,,
1992,Canoe / Kayak,FRA,Bronze,5,,
1992,Canoe / Kayak,FRA,Silver,1,,
1992,Canoe / Kayak,GBR,Silver,1,,
1992,Canoe / Kayak,GER,Bronze,2,,
1992,Canoe / Kayak,GER,Gold,14,,
1992,Canoe / Kayak,GER,Silver,6,,
1992,Canoe / Kayak,HUN,Bronze,3,,
1992,Canoe / Kayak,HUN,Gold,4,,
1992,Canoe / Kayak,HUN,Silver,6,,
1992,Canoe / Kayak,ITA,Bronze,2,,
1992,Canoe / Kayak,ITA,Gold,1,,
1992,Canoe / Kayak,LAT,Silver,1,,
1992,Canoe / Kayak,NOR,Bronze,1,,
1992,Canoe / Kayak,NOR,Silver,1,,
1992,Canoe / Kayak,POL,Bronze,3,,
1992,Canoe / Kayak,POL,Silver,2,,
1992,Canoe / Kayak,SWE,Bronze,4,,
1992,Canoe / Kayak,SWE,Silver,4,,
1992,Canoe / Kayak,TCH,Gold,1,,
1992,Canoe / Kayak,TCH,Silver,2,,
1992,Canoe / Kayak,USA,Bronze,2,,
1992,Canoe / Kayak,USA,Gold,2,,
1992,Cycling,AUS,Gold,1,,
1992,Cycling,AUS,Silver,7,,
1992,Cycling,BEL,Bronze,1,,
1992,Cycling,CAN,Bronze,1,,
1992,Cycling,DEN,Bronze,5,,
1992,Cycling,ESP,Gold,1,,
1992,Cycling,EST,Gold,1,,
1992,Cycling,FRA,Bronze,4,,
1992,Cycling,FRA,Silver,1,,
1992,Cycling,GBR,Gold,1,,
1992,Cycling,GER,Gold,11,,
1992,Cycling,GER,Silver,2,,
1992,Cycling,ITA,Gold,2,,
1992,Cycling,ITA,Silver,4,,
1992,Cycling,LAT,Bronze,1,,
1992,Cycling,NED,Bronze,2,,
1992,Cycling,NED,Silver,2,,
1992,Cycling,NZL,Bronze,1,,
1992,Cycling,USA,Bronze,2,,
1992,Equestrian,AUS,Gold,5,,
1992,Equestrian,AUT,Silver,4,,
1992,Equestrian,FRA,Bronze,4,,
1992,Equestrian,GER,Bronze,5,,
1992,Equestrian,GER,Gold,6,,
1992,Equestrian,GER,Silver,2,,
1992,Equestrian,NED,Gold,4,,
1992,Equestrian,NED,Silver,5,,
1992,Equestrian,NZL,Bronze,1,,
1992,Equestrian,NZL,Silver,4,,
1992,Equestrian,USA,Bronze,5,,
1992,Fencing,CHN,Silver,1,,
1992,Fencing,CUB,Bronze,1,,
1992,Fencing,CUB,Silver,5,,
1992,Fencing,EUN,Bronze,6,,
1992,Fencing,EUN,Gold,5,,
1992,Fencing,EUN,Silver,2,,
1992,Fencing,FRA,Bronze,7,,
1992,Fencing,FRA,Gold,2,,
1992,Fencing,GER,Gold,10,,
1992,Fencing,GER,Silver,5,,
1992,Fencing,HUN,Gold,1,,
1992,Fencing,HUN,Silver,10,,
1992,Fencing,ITA,Gold,6,,
1992,Fencing,ITA,Silver,1,,
1992,Fencing,POL,Bronze,5,,
1992,Fencing,ROU,Bronze,5,,
1992,Football,ESP,Gold,12,,
1992,Football,GHA,Bronze,13,,
1992,Football,POL,Silver,12,,
1992,Gymnastics,CHN,Bronze,2,,
1992,Gymnastics,CHN,Gold,2,,
1992,Gymnastics,CHN,Silver,9,,
1992,Gymnastics,ESP,Silver,1,,
1992,Gymnastics,EUN,Bronze,5,,
